mum,longitude,latitude
3,114.028422,22.52484571
34,114.0493429,22.56784516
9,114.0957326,22.54224253
83,114.0353403,22.53098834
21,114.0856555,22.56709089
2,114.0425015,22.56847361
1,114.0445619,22.50748076
6,114.0277445,22.52837917
10,114.0572823,22.57651691
29,114.0312587,22.52146863
1038,114.0621417,22.55017015
9,114.0847664,22.53975021
2,114.0248805,22.5300567
11,114.0356728,22.5261365
2,114.0311435,22.52082489
10,114.0431122,22.52515567
2,114.0298333,22.52615685
2,114.085376,22.53473062
10,114.026335,22.52811142
12,114.07514,22.53741866
6,114.0800015,22.53374854
1,114.027115,22.52745337
451,114.0901479,22.564076
3,114.0544319,22.5251482
8,114.0654462,22.53898857
1,114.0769869,22.54200157
1,114.0418691,22.56575821
6,114.065606,22.53988362
21,114.0790327,22.53418339
1,114.0449902,22.52275348
1,114.0779036,22.53616328
1,114.0801267,22.56078485
6,114.0554733,22.52508575
5,114.0281875,22.52789448
1,114.0668432,22.53332555
10,114.0505295,22.56769266
122,114.032577,22.52399342
13,114.0369112,22.56762161
9,114.0432245,22.52542592
20,114.021219,22.52966028
3,114.0232116,22.52657789
11,114.0126708,22.55638855
3,114.0662978,22.52920211
10,114.0550314,22.52708849
2,113.9932867,22.54209925
1,114.0418701,22.56899188
25,114.0436556,22.52569555
2,114.0229686,22.52689245
23,114.0374001,22.56364597
7,114.0065391,22.55142399
7,114.0769865,22.53295574
9,114.0940716,22.55734821
9,114.0668989,22.54172044
1,114.0434192,22.56312268
9,114.0169068,22.55604938
4,114.0762673,22.53280899
5,114.0753456,22.53805827
3,114.0272011,22.52392772
10,114.0798697,22.53284945
3,114.0418368,22.5262026
13,114.0657074,22.54055657
8,114.0320953,22.52155109
4,114.0639719,22.54062173
10,113.991498,22.53131134
4,114.0382394,22.54466297
1,114.0127969,22.54606821
1,114.0256379,22.52729173
99,114.0340765,22.524793
43,114.0805172,22.5616058
209,114.0950165,22.56193566
33,114.0338815,22.52215538
5,114.046594,22.56230009
20,114.0863215,22.5468417
1,114.0373445,22.5599597
6,114.022332,22.52610458
3,114.0504485,22.5693053
21,114.0804216,22.5344983
6,114.0514335,22.56905545
9,114.0651364,22.54149311
8,114.0456763,22.52331718
4,114.0437507,22.51619341
326,114.0585766,22.5279351
16,114.052162,22.57074732
2852,114.0836937,22.54429468
225,114.0551842,22.51719484
5,114.039672,22.5249158
6,114.0572502,22.52532167
10,114.0457266,22.56760337
11,114.0455785,22.55958473
3,114.042766,22.55293848
6,114.0356471,22.52126796
22,114.0499353,22.56931988
4,114.0976586,22.54216501
7,114.0785135,22.55678196
10,114.0332463,22.55721078
18,114.0763666,22.53721184
14,114.0422003,22.5275689
2,114.0930649,22.54075847
6,114.0475249,22.51124615
14,114.0201267,22.55447192
14,114.0644772,22.54126656
25,114.0756646,22.53494484
9,113.9999112,22.54737454
2,114.0296859,22.52552803
17,114.0323068,22.52125774
31,114.0279113,22.52529687
8,114.0982765,22.54199585
4,114.0645321,22.53886141
84,114.0783089,22.54803266
4,114.0794434,22.53502475
9,114.0742641,22.53502379
2,114.0475066,22.53612813
27,114.0703847,22.54666312
444,114.0655017,22.53254457
75,114.0793964,22.53943327
6,114.0361706,22.51869793
67,114.078256,22.53139797
9,114.0983401,22.55321825
116,114.0905544,22.54691109
1,114.0219179,22.52859336
15,114.0976182,22.53872367
18,114.0935015,22.55232193
11,114.0381402,22.53238236
9,114.0428404,22.51625692
9,114.0544837,22.51715695
4,114.07925,22.55785087
26,114.0478362,22.51766372
185,114.0532628,22.51284315
1,114.0264234,22.52586403
3,114.0649137,22.53999419
10,114.0650125,22.53980757
16,114.0459256,22.52169806
15,114.0949011,22.54070236
4,114.0506401,22.56808707
20,114.0328525,22.51954095
102,114.0655946,22.5705911
1,114.0561515,22.5665501
5,114.0382754,22.56487973
3,114.0431099,22.51654345
4,114.035213,22.56166534
19,114.0336482,22.52672211
88,114.066288,22.53477077
1,114.0540913,22.52533229
28,114.037961,22.53285445
6,114.0568115,22.53095262
9,114.0325706,22.52760136
10,114.0159631,22.54595725
2,114.0578701,22.52996546
6,114.037881,22.56739424
5,114.0528295,22.52740836
6,114.0366272,22.53143461
23,114.0132257,22.54508928
8,114.0195579,22.5274918
8,114.0520035,22.56827825
4,114.0801503,22.54177115
16,114.0503463,22.56944053
18,114.0055649,22.54024183
8,114.046248,22.51508364
238,114.0320443,22.56121115
16,114.0377364,22.56411822
15,114.0795139,22.53483767
55,114.0214376,22.53363702
10,114.0612446,22.56447175
4,114.05557,22.53052532
11,114.0418176,22.52602055
5,114.0956732,22.54165051
24,114.015566,22.54509654
1,114.033018,22.52015829
2,114.0204395,22.54121494
9,114.0406738,22.55013535
3,114.0522882,22.51625791
10,114.0281306,22.52307233
17,114.0200109,22.52743273
10,114.075518,22.53341747
2,114.0376721,22.52185769
50,114.0390904,22.56975213
8,114.0365632,22.56037066
11,114.0415662,22.52855994
4,114.0191415,22.52943057
2,114.0401158,22.56146359
1,114.0635538,22.54461495
10,114.0524352,22.56969653
4,114.0566686,22.52180895
8,114.0440464,22.51527293
7,114.0384301,22.55903832
2,114.0218101,22.5292276
26,114.0930766,22.53877304
6,114.0545,22.53020561
3,114.0200232,22.52825615
8,114.0248379,22.5684748
19,114.0421024,22.52922904
1,114.0437429,22.52802982
4,114.0839674,22.53898038
5,114.0029527,22.55252281
4,114.0310406,22.52058992
9,114.0552447,22.52948687
1,114.0359855,22.52679463
17,114.0163266,22.53726454
13,114.0291746,22.52741676
4,114.0573677,22.5251796
7,114.0727174,22.53298232
72,114.0227856,22.52499383
4,114.0767444,22.53673136
1,114.0525517,22.58068288
12,114.0963645,22.53870433
3,114.057919,22.5271822
27,114.0944985,22.55272981
16,114.0703846,22.54598864
9,114.0640337,22.5398319
2,114.0647822,22.53834324
60,114.0617662,22.530414
3,114.0300452,22.52669244
1,114.0889517,22.5399426
5,114.0230557,22.52643799
1,114.0285562,22.52516969
9,114.0209631,22.52688204
6,114.0222281,22.52834262
1,114.0695368,22.53783414
29,114.0273049,22.56204582
5,114.074874,22.53504669
8,114.0338148,22.52061374
7,114.0137497,22.5456497
2,114.0960361,22.54203847
1,114.0381972,22.55883449
168,114.0361432,22.564701
24,114.0709882,22.54664051
1,114.0377113,22.56728667
26,114.0397628,22.52749561
9,114.0596489,22.54797154
5,114.0216681,22.52700641
1,114.0462514,22.52297906
4,114.0836735,22.53956621
5,114.0289144,22.527283
6,114.0465683,22.52427454
20,114.019212,22.54197286
1,114.0767172,22.54102631
4,114.0552503,22.53008243
7,114.0232201,22.52535957
8,114.028047,22.52422293
5,114.0194612,22.52819223
10,114.0411272,22.55596292
2,114.074983,22.53291887
8,114.0564702,22.52520393
88,114.0656889,22.57307542
2,114.0282482,22.52424704
195,114.0005181,22.53668052
2,114.0577548,22.52505578
4,114.0356399,22.52040191
27,114.086486,22.54479051
65,114.0085139,22.53917378
3,114.0880571,22.53804973
7,114.061277,22.53078953
3,114.0198934,22.53024492
7,114.0502132,22.56836143
6,114.0208513,22.52694732
11,114.0297646,22.52711884
10,114.0340289,22.52031049
3,114.0955364,22.54082704
10,114.0752799,22.5384699
2,114.0227738,22.52727633
1,114.0745001,22.53399335
5,114.035045,22.56157031
1,114.0376545,22.52122491
1,114.0234642,22.52608105
7,114.0259246,22.52865889
2,114.0380206,22.54585185
3,114.0577855,22.52251634
3,114.0214079,22.52727786
4,114.0225626,22.52826345
23,114.0415858,22.55245868
5,114.0448035,22.52412449
4,114.065511,22.53949839
6,114.0400444,22.52453621
15,114.0485907,22.56950824
3,114.0280282,22.52490372
2,114.0284995,22.52576259
8,114.027795,22.52557984
1,114.0109811,22.53114374
5,114.0376358,22.52608675
18,114.0838459,22.55560671
21,114.0957993,22.54087062
3,113.9993612,22.53937104
53,114.0368294,22.56545389
3,114.0233293,22.52622444
4,114.0289582,22.52776331
8,114.0424538,22.52864446
77,114.0097325,22.54273549
1,114.0113006,22.5514013
10,114.0319963,22.54467171
7,114.0556933,22.52631513
9,114.0828449,22.53955361
115,114.0911768,22.56368255
11,114.0653033,22.57410384
20,114.0401027,22.5509393
11,114.0577162,22.56302877
12,114.040078,22.5250896
3,114.0644743,22.53990563
4,114.0450684,22.51499945
51,114.0124914,22.54431313
10,114.0292243,22.52932797
10,114.0811312,22.53414793
4,114.020459,22.52766904
56,114.0711323,22.54750257
35,114.0367134,22.56786627
1,114.0388839,22.52163741
2,114.0347608,22.552478
7,114.0452927,22.52273685
14,114.0432658,22.52968001
7,114.0407718,22.55708508
222,114.0899221,22.55286282
2,114.0378943,22.55132447
2,114.0957449,22.54189482
1,114.0431564,22.5266443
1,114.0456848,22.52281393
2,114.021781,22.52929633
12,114.0943257,22.55581984
1,114.0316084,22.54461195
18,114.0425271,22.56338105
4,114.0275917,22.52602925
355,114.0166313,22.53421544
4114,114.0623755,22.53861143
1,114.0850972,22.54171237
1,114.068805,22.53785527
44,114.0796913,22.54892262
14,114.0400349,22.52567384
3,114.0366451,22.5210102
38,114.0409205,22.57069233
9,114.0591599,22.56997463
5,114.0276122,22.52640859
4,114.0778524,22.53635777
8,114.0224123,22.52837815
15,114.0805989,22.53427331
41,114.0304087,22.5216314
4,114.0555433,22.52540111
4,114.0960104,22.54156421
2,114.0286048,22.52478056
2,114.0451144,22.52358961
1,114.0840378,22.54246664
8,114.0364028,22.5251877
4,114.0272462,22.52856369
53,114.0495429,22.56913582
7,114.0859028,22.53883018
7,114.0955676,22.53934734
4,114.0801339,22.55421884
5,114.0557335,22.53050023
3,114.0376214,22.55098414
82,114.0683769,22.519951
3,114.0310509,22.56431129
11,114.0379649,22.56374802
1,114.0832297,22.53413872
1,114.0577924,22.52474968
21,114.0924336,22.54089997
11,114.0750732,22.5344379
65,114.0914619,22.56593879
7,114.0323188,22.51946612
108,114.0785327,22.53980411
2,114.0529716,22.52823766
1,114.0979941,22.54963647
10,114.0362462,22.52147074
6,114.0783396,22.56132878
2,113.9927033,22.54226404
17,114.0589053,22.5755159
5,114.0526989,22.52699359
7,114.0432139,22.51571307
1,114.0542074,22.52788238
2,114.0463312,22.52198666
2,114.026439,22.52454169
4,114.0197576,22.52738114
4,114.0654356,22.54083375
11,114.0161325,22.54039334
13,114.0887088,22.54027807
3,114.0375835,22.56711812
1,114.0909542,22.54574533
9,114.0919992,22.54619024
26,114.0709858,22.54684807
2,114.0580626,22.52558257
1,114.0417838,22.56917797
18,114.0773317,22.55223729
18,114.0640746,22.54032798
3,114.0282947,22.52361418
4,114.026748,22.52903832
1,114.0205732,22.52993089
9,114.0471386,22.53399556
30,114.0214342,22.52908644
3,114.0915743,22.56651191
22,114.071139,22.5464338
8,114.0289626,22.5266581
4,114.0948812,22.5392847
2,114.02358,22.52864273
5,114.0958995,22.5415938
1,114.0553672,22.53000865
13,114.0461815,22.52419389
6,114.0240596,22.52805391
391,114.087626,22.54430359
9,114.0256166,22.52970251
10,114.0599786,22.54830669
229,114.0420853,22.5495606
25,114.0711307,22.54705774
787,114.0862925,22.54118508
1,114.0580132,22.52179341
2,114.0734398,22.53833903
166,114.0876592,22.54474107
20,114.0732552,22.53891121
2,114.0984061,22.55055364
2,114.0197595,22.52822404
2,114.0276135,22.5244438
7,114.0320265,22.52067098
2,114.0869495,22.55018599
3,114.0952681,22.55438461
2,114.0898278,22.54968494
5,114.027815,22.52334283
4,114.0345805,22.51952918
4,114.0239154,22.52751639
4,114.0255021,22.52443689
7,114.0334918,22.51998397
5,114.0782719,22.53684642
1,114.057935,22.52345834
3,114.0933389,22.54078685
2,114.0267023,22.52382384
7,114.0802006,22.53456207
1,114.0441839,22.52390236
12,114.0233957,22.52769332
1,114.0574852,22.53036481
5,114.0956738,22.54067977
29,114.0116901,22.54141027
4,114.0759961,22.53940123
4,114.0115137,22.54657608
2,114.0521405,22.56780941
1,114.0374073,22.56446849
3,114.0386751,22.52133344
4,114.0955354,22.54097924
7,114.0394065,22.53405603
7,114.0659267,22.53863937
7,114.020015,22.53025754
12,114.0978026,22.5534494
31,114.0100603,22.54067369
9,114.0810264,22.55347964
1,114.0265203,22.52811648
2,114.0414844,22.52874304
22,114.0479887,22.52290313
5,114.0256183,22.55692285
3,114.0408387,22.55168031
8,114.078009,22.53647249
10,114.0349372,22.56186855
8,114.037371,22.55969073
16,114.0796375,22.53478765
15,114.0956732,22.54052793
16,114.0433466,22.52565076
4,114.0792292,22.53251547
10,114.0334099,22.51993188
20,114.0426121,22.52514715
1,114.020043,22.5287593
5,114.0387182,22.51757999
4,114.0745888,22.53544873
86,114.0323946,22.52721353
7,114.0764364,22.53752217
4,114.0853473,22.53681652
5,114.0853315,22.53995953
1,114.0453624,22.53822992
5,114.0411016,22.55142516
17,114.0348594,22.5502453
20,114.0661263,22.54028651
1,114.0632703,22.52249183
1,114.0339069,22.51925277
3,114.0315253,22.52038879
2,114.0438273,22.52703359
2,114.0830112,22.54602479
2,114.0467498,22.5215331
3,114.0800553,22.53462517
23,114.0945118,22.54034511
21,114.0450953,22.52343135
7,114.0364758,22.56686757
5,114.0398516,22.53024345
5,114.0280323,22.52680514
4,114.0801872,22.56102818
6,114.0508224,22.56972794
3,114.040905,22.55159834
2,114.0234178,22.52825026
6,114.0419152,22.52607824
48,114.0825675,22.554268
1,114.082415,22.53796134
1,114.0443777,22.52240894
2,114.0434425,22.52695358
56,114.0398027,22.51901671
7,114.0366302,22.55692715
29,114.0949052,22.5403471
16,114.0378557,22.57084959
4,114.0444788,22.52422213
4,114.0576582,22.52532736
9,114.0762685,22.53711059
2,114.0960589,22.54086888
6,114.0571158,22.52437605
1,114.035512,22.52167737
113,114.0481818,22.52205335
4,114.0649323,22.54037186
8,114.0372253,22.56721455
4,114.0109305,22.54225718
5,114.0531084,22.52763207
1,114.0127012,22.53294707
1,114.0083872,22.54247166
6,114.0459154,22.52411828
3,114.0065644,22.53851735
1,114.0233214,22.52914433
3,114.0827285,22.56400781
26,114.0714245,22.54726969
3,114.0551499,22.52711135
5,114.0958229,22.54175482
6,114.0498479,22.56896098
13,114.0769852,22.53599421
7,114.0208071,22.52989613
5,114.0316377,22.52020599
2,114.0373245,22.56399043
1,114.078937,22.53574394
33,114.0393839,22.51926078
15,114.0870227,22.53876134
1,114.0819513,22.5325648
6,114.0272175,22.52755397
3,114.0398068,22.55802231
1,114.0478041,22.56588365
5,114.0750368,22.53742968
2,114.0344992,22.51990269
1,114.0795192,22.53515671
2,114.0418243,22.52892395
5,114.0284975,22.52766985
7,114.0270241,22.52403071
1,114.0418433,22.52875224
21,114.0498836,22.56858123
3,114.0643902,22.5407685
6,114.0620421,22.5441856
4,114.0272412,22.52776791
8,114.0461454,22.52348805
12,114.0631069,22.52181957
19,114.0258356,22.52969513
1,114.0120564,22.55025122
1,114.0608056,22.54533163
845,114.0206459,22.53489408
13,114.0329623,22.52055508
5,114.0359635,22.56764332
7,114.0576834,22.52181705
8,114.0668729,22.55180123
3,114.0410432,22.55104942
7,114.0810768,22.53429962
4,114.0297299,22.52538025
1,114.0312571,22.52022381
25,114.0734582,22.52542452
6,114.0127003,22.54703207
19,114.0368589,22.56630826
16,114.0496963,22.56802585
7,114.0640359,22.55687754
5,114.057391,22.52192207
19,114.0871385,22.54423791
2,114.0600817,22.5189575
13,114.0658895,22.55223969
6,114.090061,22.53875908
37,114.0871796,22.54453827
4,114.0794567,22.53273802
1,114.0870508,22.5398005
18,114.0599498,22.57593214
12,114.0365491,22.56063083
3,114.0423409,22.52895264
19,114.0844698,22.54573625
22,114.0614397,22.56607275
2,114.0554532,22.5308362
3,114.0318055,22.52012769
1,114.076571,22.53293273
1,114.0648653,22.54110904
4,114.0152698,22.54680032
4,114.0917783,22.53893955
42,114.0396184,22.5315826
9,114.0658481,22.53663573
3,114.057419,22.5218222
2,114.0402932,22.52428553
6,114.034054,22.56180369
1,114.0468527,22.56362625
100,114.0108003,22.54470455
5,114.0264907,22.52392662
13,114.0324294,22.52108972
18,114.0670731,22.53512061
2,114.0617754,22.57278511
28,114.038335,22.56403124
1,114.0471125,22.52438772
4,114.02838,22.52416265
4,114.057915,22.52705518
3,114.0119645,22.54082802
10,114.0016343,22.55128589
9,114.0471747,22.50498414
13,114.0845694,22.55062009
7,114.0491984,22.56952415
4,114.0371613,22.56653969
4,114.0323215,22.54872177
11,114.0873768,22.53670501
11,114.0135248,22.55683744
432,114.0798544,22.55900007
1,114.0566662,22.52191923
257,114.0872016,22.54781613
9,114.037302,22.56019147
11,114.0372521,22.55999851
6,114.0632773,22.55746213
6,114.0569117,22.52555753
4,114.0236888,22.52665266
10,114.079298,22.53236997
4,114.0477962,22.51125741
88,114.0310209,22.55304098
3,114.0400527,22.52583047
2,114.0305904,22.52863483
6,114.0629199,22.57392797
25,114.0417934,22.52737054
26,114.0103695,22.5437754
1,114.0218816,22.52680222
2,114.0737545,22.53592583
12,114.0964783,22.54036715
9,114.0546662,22.5632307
25,114.080511,22.53355067
1,114.0575926,22.52680021
1,114.0568015,22.52181146
3,114.0340935,22.561702
4,114.0642923,22.54039135
32,114.0087292,22.55436105
5,114.0899333,22.53912546
3,114.0378405,22.56815574
30,114.090718,22.54055163
288,114.0978721,22.54280744
2,114.0501254,22.56958644
14,114.0855653,22.53980633
10,114.0792802,22.55368887
8,114.0609533,22.54698376
15,114.0660283,22.55657197
2,114.0853996,22.54104775
1,114.0454517,22.52260274
7,114.073855,22.53428147
4,114.0628954,22.57272944
3,114.0633153,22.52223736
3,114.0282142,22.52810441
6,114.0954808,22.55313246
4,114.057228,22.52877753
4,114.0961398,22.54057327
17,114.0796997,22.53491486
4,114.0093302,22.54905465
36,114.0326381,22.52056641
20,114.0434919,22.52590041
8,114.0369417,22.52131949
25,114.0497,22.56821083
6,114.0208203,22.53020637
193,114.0844231,22.54104777
66,114.0555039,22.52105337
4,114.0553773,22.53041323
15,114.0470251,22.52390761
3,114.0727311,22.54671225
6,114.0199591,22.52790082
2,114.024053,22.52735084
1,114.0803745,22.5336433
6,114.078196,22.53584464
3,114.0517249,22.5698639
9,114.0352597,22.56095971
30,114.0921955,22.56378093
17,114.0641323,22.54864661
4,114.0568357,22.52486269
3,114.0792581,22.55748578
1,114.0577532,22.52545444
13,114.0654124,22.54020819
2,114.028224,22.52731489
3,114.0404825,22.52543183
8,114.0641738,22.55585813
1,114.0624892,22.52183676
7,114.0217236,22.52936658
3,114.0369222,22.52091139
11,114.0506349,22.56879711
1,114.0201449,22.52818827
9,114.0770562,22.53610557
4,114.0350878,22.52042603
9,114.0390333,22.56664446
21,114.0449571,22.51753193
14,114.0797338,22.53364168
6,114.0848623,22.54097363
6,114.0214219,22.52642793
1,114.0402751,22.5723675
6,114.042001,22.52807603
48,114.0257099,22.5383302
11,114.0389632,22.52098418
1,114.0742481,22.53819532
15,114.0910427,22.55991587
7,114.0398761,22.55850332
12,114.0424908,22.52499153
3,114.0574903,22.52477339
19,114.0705188,22.54726223
358,114.0187864,22.5398403
1235,114.0704842,22.52774362
12,114.0831159,22.53799213
19,114.0456299,22.56930875
2,114.0111892,22.56523342
54,114.0538907,22.52980502
1,114.0360127,22.5196503
3,114.0773767,22.53551453
5,114.0409032,22.55178228
6,114.0883028,22.53915989
3,114.0365434,22.52204347
9,114.0393908,22.57430249
2,114.0298409,22.54285112
3,114.0230036,22.5254909
5,114.0269975,22.52411535
2,114.0440614,22.52264983
13,114.0617357,22.54886656
114,114.089876,22.55506213
5,114.0882923,22.53838733
43,114.0349202,22.5643319
3,114.0239747,22.52736305
10,114.0658374,22.53860439
6,114.0193719,22.5289265
2,113.9929511,22.55054332
3,114.0144334,22.54800634
4,114.034649,22.56526249
3,114.0234451,22.52585391
1,114.0332959,22.56551463
127,114.0529958,22.5706611
10,114.0754154,22.53560686
5,114.0768628,22.53305599
4,114.0599064,22.57301867
1,114.0532738,22.50564107
4,114.0196634,22.5302224
44,114.0559531,22.51373243
18,114.0277914,22.52648413
4,114.0287009,22.52628929
17,114.0655096,22.54068461
2,114.0748017,22.53546667
5,114.0086117,22.55612865
22,114.0655704,22.53939517
1,114.0232402,22.52811532
3,114.0954573,22.53768791
16,114.08571,22.53966831
7,114.0215147,22.52930963
6,114.0106821,22.54109398
3,114.006835,22.54096786
702,114.0903921,22.54983336
5,114.0110955,22.54778002
13,114.0663689,22.54162628
15,114.0939136,22.53746255
12,114.0199829,22.52890381
7,114.047269,22.5615417
2,114.0651129,22.5396748
1,114.0383372,22.51914974
13,114.040838,22.52385601
7,114.0388927,22.56000648
8,114.0620255,22.54708509
1,114.0115965,22.54163054
5,114.0334457,22.56611156
1,114.0462771,22.56871573
18,114.0419194,22.54639509
6,114.0700494,22.5461021
12,114.0647522,22.54026878
11,114.0415235,22.5286784
5,114.0443433,22.5632846
4,114.0336333,22.56589538
6,114.0339173,22.52755441
23,114.0372414,22.56470695
531,114.0908765,22.56652215
9,114.0743583,22.53831415
19,114.0406936,22.52489895
3,114.0956719,22.54082988
6,114.0853707,22.54479763
2,114.0766466,22.53662835
839,114.0775789,22.54246626
4,114.052726,22.56761611
39,114.0408072,22.57106573
4,114.096086,22.55738758
1,114.0263283,22.52840946
148,114.0771739,22.53717818
103,114.0388097,22.54479239
2,114.0900669,22.53900594
12,114.0784646,22.53689196
7,114.0580376,22.52114343
1,114.0853014,22.53796961
7,114.0581173,22.52942099
1,114.0344204,22.56096255
4231,114.082558,22.55000114
5,114.0080102,22.54408497
4,114.0563725,22.52725298
3,114.0370513,22.56402416
2,114.0455587,22.52138327
10,114.018929,22.5286771
2,114.020934,22.52962063
105,114.0261794,22.52575758
10,114.0536076,22.52746619
19,114.0818185,22.53386334
5,114.0984125,22.5396821
6,114.025971,22.52837344
3,114.0413185,22.52981006
2,114.080762,22.53439009
1,114.0556332,22.52706332
16,114.0332773,22.52071846
2,114.0689182,22.53708698
5,114.0641855,22.52757193
9,114.0953379,22.55241657
5,114.0082567,22.55008758
6,114.0852914,22.54434812
1,114.0250377,22.52575283
7,114.0674342,22.53679084
3,114.0551841,22.53023631
1,114.0267387,22.52886604
11,114.0581226,22.52928482
2,114.0557915,22.52461553
13,114.0361299,22.56127164
5,114.0134097,22.54472437
2,114.0372918,22.52078554
1,114.0688081,22.53725395
31,114.0397011,22.5123024
11,114.066208,22.53929328
67,114.0922308,22.54039604
14,114.0272565,22.52499826
4,114.0221799,22.52820986
15,114.0411626,22.55025611
12,114.019942,22.54289481
1,114.0581245,22.52819452
28,114.0496709,22.52681047
19,114.0914588,22.54945626
2,114.0208016,22.54209773
1,114.033585,22.51904319
1,114.0377039,22.56634155
1,114.0437244,22.52701022
3,114.0406675,22.55135845
5,114.0228277,22.5255979
1,114.0576576,22.52544754
3,114.0924866,22.55113288
40,114.0440198,22.52671631
167,114.0606345,22.55013925
10,114.0859705,22.53850972
10,114.0341059,22.52647178
47,114.0598732,22.56896575
5,114.0885156,22.54000683
11,114.0351014,22.56090031
3,114.0654734,22.54103153
2,114.0730911,22.53764253
34,114.0259508,22.52464984
11,114.0643983,22.52484061
88,114.0872394,22.54815656
10,114.0737789,22.53572755
3,114.0561083,22.5307462
13,114.066631,22.54483019
1,114.046229,22.523255
5,114.0575271,22.52439525
5,114.0547503,22.53350694
9,114.0267546,22.52432302
8,114.0119898,22.54204477
162,114.0724319,22.54559441
4,114.0809791,22.54133671
5,114.0849288,22.55698407
1,114.0706967,22.52667799
4,114.0192667,22.52925675
20,114.0403815,22.55137132
22,114.0323189,22.52148385
119,114.0666471,22.57310714
38,114.0554844,22.50802292
52,114.0385513,22.54280669
437,114.0595878,22.54383937
15,114.0792604,22.53402151
3,114.0831584,22.56452469
10,114.0828229,22.54107752
328,114.0582803,22.51859797
9,114.0573179,22.53090816
12,114.0355569,22.56077518
2,114.0349514,22.56128621
7,114.0231551,22.52859805
3,114.0962803,22.54069919
9,114.0421714,22.52636102
1,114.0760426,22.53711389
4,114.0295129,22.52541023
8,114.0845823,22.54145846
7,114.0252034,22.52433069
6,114.0656689,22.53894381
8,114.0395317,22.52920915
16,114.0741835,22.5332032
4,114.0429514,22.51481313
3,114.0220544,22.52646149
1,114.056946,22.52241995
158,114.0853347,22.549485
10,114.08483,22.53680554
14,114.0318558,22.52162424
134,114.0488541,22.54421979
15,114.095581,22.55438924
41,114.0586761,22.52108685
52,114.0311619,22.55796965
2,114.0422754,22.56909445
5,114.0786864,22.53592999
6,114.0578522,22.5308503
3,114.0659624,22.53980168
3,114.033164,22.52010707
9,114.0846607,22.5400567
108,114.0403113,22.5490454
2,114.029143,22.5248761
1,114.0799288,22.54110723
7,114.0201733,22.52733418
20,114.021082,22.52681554
2,114.072609,22.54972048
7,114.0740196,22.53553707
20,114.065071,22.57278429
8,114.0361967,22.56078246
9,114.0401422,22.55774966
4,114.0372354,22.56383706
17,114.0954028,22.54067398
3,114.0439294,22.52739259
6,114.0748322,22.53882428
1,114.0469806,22.52080381
1,114.0531034,22.52822471
16,114.0770264,22.5325509
5,114.0742074,22.53419883
8,114.065947,22.54039151
2,114.0426241,22.52815005
2,114.0494167,22.52715677
22,114.0375934,22.56740897
109,114.0601907,22.56215798
142,114.0291886,22.56074538
5,114.0380332,22.56471758
9,114.0226884,22.52613619
11,114.0360641,22.54913877
25,114.0534775,22.50684193
7,114.0370791,22.56025261
11,114.0325554,22.52116064
7,114.064203,22.5398412
7,114.0286048,22.52375066
23,114.0607572,22.54908103
3,114.0587226,22.52223102
4,114.0656264,22.5305363
1,114.0246018,22.54159781
7,114.0765609,22.53741396
2,114.041784,22.52934347
2,114.0417491,22.52811331
6,114.0224597,22.52583115
4,114.0368191,22.56405642
4,114.0746414,22.53505442
8,114.0929345,22.54095167
10,114.0437305,22.56892361
11,114.0646862,22.55078218
22,114.0602343,22.51873038
1,114.0270315,22.52869499
3,114.0120778,22.53957407
7,114.0385971,22.57296359
8,114.0427659,22.52938242
5,114.0197483,22.52864045
4,114.0648946,22.53920408
93,114.0600672,22.51959852
30,114.0453172,22.53371681
3,114.0380304,22.54535964
2,114.0799898,22.53302977
87,114.0834829,22.54745562
19,114.0472516,22.52372169
9,114.0872271,22.53943032
4,114.0271691,22.52699524
5,114.0507234,22.56851002
4,114.0248774,22.52960222
4,114.0856351,22.53449517
6,114.057311,22.52895498
216,114.0953947,22.54222712
9,114.0939962,22.56594862
1,114.0593638,22.52513588
8,114.0559191,22.52514038
15,114.0794254,22.5363156
3,114.0262842,22.52848088
4,114.0230079,22.5351707
21,114.0336548,22.51894839
1,114.0687538,22.55193128
4,114.0433594,22.5167658
15,114.0587892,22.52122177
26,114.0978598,22.54135057
2,114.0123577,22.55597553
1,114.0347479,22.56097726
10,114.0664943,22.53987235
11,114.0430831,22.52709657
102,114.0651205,22.53830415
17,114.0518858,22.56302903
2,114.0405414,22.55100715
22,114.0636043,22.54781516
30,114.0493695,22.56914263
6,114.0364399,22.57223143
52,114.0321298,22.51999259
1,114.0759921,22.53321491
7,113.9957409,22.53631992
5,114.0563628,22.52954946
687,114.077239,22.5398014
204,114.0809906,22.54094646
4,114.0573815,22.53049711
1,114.0401473,22.55074619
8,114.0751446,22.53857959
10,114.0768052,22.55606328
12,114.0474666,22.52909894
6,114.0435712,22.56259187
22,114.0790337,22.5480423
8,114.0116655,22.55696618
2,114.0229599,22.52644016
5,114.076369,22.53292027
3,114.0809668,22.54201429
597,114.0168541,22.53327836
6,114.0967194,22.54035629
23,113.9944612,22.5503849
6,114.0429792,22.52581707
15,114.0958543,22.54044026
12,114.0968494,22.54197009
160,114.0444023,22.50634228
3,114.0391693,22.55860241
7,114.0367026,22.54658307
7,114.0520328,22.56844902
2,114.0960068,22.54193457
55,114.0219608,22.53359943
8,114.0562833,22.52520741
2,114.0191347,22.52833184
3,114.0402525,22.5508758
22,114.026565,22.52779135
11,114.0460029,22.52229788
4,114.0422584,22.52841026
